time,Normalized_Flux,error
2335.695395,1.001475753,0.000684805
2335.695626,0.999492277,0.000683459
2335.695858,0.998081668,0.000683037
2335.696089,0.999969893,0.000683443
2335.696321,0.998877765,0.000683273
2335.696552,1.000060004,0.000683167
2335.696784,0.998502742,0.000683065
2335.697015,1.000911174,0.00068537
2335.697247,0.998814824,0.00068301
2335.697478,0.998718944,0.000683877
2335.69771,0.999671659,0.000683568
2335.697941,0.99952165,0.000683057
2335.698173,1.000022764,0.000683367
2335.698404,0.998846819,0.000683031
2335.698636,0.998199263,0.000683099
2335.698867,0.998486483,0.000683234
2335.699099,0.999985314,0.000683329
2335.69933,0.999587108,0.000683426
2335.699561,0.999782225,0.00068357
2335.699793,0.998350111,0.000683113
2335.700024,0.998634079,0.000683334
2335.700256,0.998456376,0.000683134
2335.700487,0.998359447,0.000683187
2335.700719,0.99992594,0.000683848
2335.70095,0.99863859,0.000683183
2335.701182,0.999273348,0.000683485
2335.701413,0.998227271,0.000682897
2335.701645,1.000022029,0.000683555
2335.701876,1.001572262,0.000683868
2335.702108,0.998474314,0.000683528
2335.702339,0.998332068,0.000683247
2335.702571,0.999482102,0.000682941
2335.702802,0.999966851,0.000683495
2335.703034,0.998516275,0.000683026
2335.703265,0.998669221,0.000683011
2335.703497,0.999234639,0.000683335
2335.703728,0.998804858,0.000682977
2335.70396,0.999979439,0.000683618
2335.704191,0.997464428,0.000683491
2335.704423,0.999125332,0.000683124
2335.704654,0.999189637,0.000683454
2335.704886,0.998368364,0.000683249
2335.705117,0.999452729,0.000683276
2335.705349,0.998254336,0.000682949
2335.70558,0.998434871,0.000683497
2335.705812,0.998521729,0.00068303
2335.706043,0.999575569,0.00068301
2335.706275,0.998874093,0.000683396
2335.706506,0.998806327,0.000683214
2335.706738,1.000360336,0.000683709
2335.706969,1.000044268,0.000683873
2335.707201,0.998853952,0.000682845
2335.707432,0.998177758,0.000682698
2335.707664,0.997850675,0.000682821
2335.707895,0.997669406,0.000683514
2335.708126,0.999033858,0.000683252
2335.708358,0.99886738,0.000683051
2335.708589,0.99835095,0.000683079
2335.708821,0.999927513,0.000683685
2335.709052,0.998344236,0.000683362
2335.709284,0.998855526,0.000683241
2335.709515,0.998401932,0.000682738
2335.709747,0.999850935,0.000683437
2335.709978,0.999607669,0.000683406
2335.71021,0.999636097,0.000683158
2335.710441,0.999067322,0.000683621
2335.710673,0.999988041,0.000684016
2335.710904,0.999561407,0.000683509
2335.711136,0.997457085,0.000682639
2335.711367,0.998141881,0.000683013
2335.711599,0.99935622,0.000683609
2335.71183,0.998543654,0.000683085
2335.712062,0.999044978,0.000683368
2335.712293,0.999678792,0.00068393
2335.712525,0.999755685,0.000683447
2335.712756,0.997977186,0.000683171
2335.712988,1.0003403,0.000682922
2335.713219,0.998654849,0.000683255
2335.713451,0.999705542,0.000683946
2335.713682,0.999016864,0.000683451
2335.713914,0.999416119,0.000683611
2335.714145,0.99972841,0.000683096
2335.714377,0.998373609,0.000683163
2335.714608,0.999152502,0.000683403
2335.71484,0.999255934,0.000683381
2335.715071,0.998873779,0.000682868
2335.715303,0.999580289,0.000683075
2335.715534,0.998492777,0.000683079
2335.715766,0.998878604,0.00068307
2335.715997,0.999696835,0.00068384
2335.716229,0.997932813,0.000683003
2335.71646,0.99906858,0.000683574
2335.716691,0.999929506,0.000683972
2335.716923,0.998318221,0.000682949
2335.717154,0.99904739,0.000682883
2335.717386,0.998068975,0.000682895
2335.717617,0.998035407,0.000682902
2335.717849,0.998593797,0.000683466
2335.71808,0.998862974,0.000683306
2335.718312,0.99943584,0.000683566
2335.718543,0.99925562,0.000683402
2335.718775,0.998121845,0.000682914
2335.719006,0.998566837,0.00068328
2335.719238,0.999194672,0.000682884
2335.719469,0.997777349,0.00068315
2335.719701,0.999334925,0.000683306
2335.719932,1.000384569,0.000683776
2335.720164,0.99929779,0.00068319
2335.720395,0.998803495,0.000683055
2335.720627,1.000098293,0.000683628
2335.720858,1.000261624,0.000683346
2335.72109,0.997525586,0.000683222
2335.721321,0.999506963,0.000683688
2335.721553,0.998626421,0.000683295
2335.721784,0.998341509,0.000683172
2335.722016,0.998599356,0.000682769
2335.722247,0.999367025,0.000683247
2335.722479,0.998077682,0.000683117
2335.72271,0.999206106,0.000683107
2335.722942,0.998635652,0.000682958
2335.723173,0.99835609,0.000683419
2335.723405,0.997641292,0.000682829
2335.723636,0.999029767,0.000683012
2335.723868,0.999859747,0.000683412
2335.724099,0.997831373,0.000682937
2335.724331,0.998004356,0.000683064
2335.724562,0.999283419,0.000683154
2335.724794,0.999534343,0.000683237
2335.725025,0.9997132,0.000683628
2335.725256,0.99772364,0.00068311
2335.725488,0.999241458,0.000683004
2335.725719,0.99971813,0.000683213
2335.725951,1.000230049,0.000684557
2335.726182,0.998641632,0.000683014
2335.726414,0.998883325,0.000683154
2335.726645,0.998012958,0.000683398
2335.726877,0.998559599,0.000683021
2335.727108,0.997651048,0.00068247
2335.72734,0.999409195,0.000683457
2335.727571,0.999083476,0.00068389
2335.727803,1.000266869,0.000683622
2335.728034,0.999442449,0.000683256
2335.728266,0.99867583,0.000682863
2335.728497,0.998433717,0.000683148
2335.728729,0.997271934,0.000682761
2335.72896,0.999252682,0.000683179
2335.729192,0.997769481,0.000682587
2335.729423,0.998247098,0.00068331
2335.729655,0.998364272,0.000683476
2335.729886,0.998560438,0.000683135
2335.730118,0.998926754,0.000683037
2335.730349,0.999982481,0.000683323
2335.730581,0.998525086,0.000683563
2335.730812,0.997895363,0.000682722
2335.731044,0.998407807,0.000682833
2335.731275,0.999222786,0.000683241
2335.731507,0.999306707,0.000683082
2335.731738,0.998710867,0.000682985
2335.73197,0.99879227,0.000683233
2335.732201,0.998870736,0.000683382
2335.732433,0.999955732,0.000683518
2335.732664,0.998705622,0.000683187
2335.732896,0.998102124,0.000683638
2335.733127,0.99957945,0.000683415
2335.733359,0.998304269,0.000682932
2335.73359,1.000192074,0.00068354
2335.733821,1.000447614,0.0006837
2335.734053,0.999685715,0.000683082
2335.734284,0.999182818,0.000682824
2335.734516,0.998852798,0.000683182
2335.734747,0.99971855,0.000683388
2335.734979,0.999954473,0.000683276
2335.73521,0.999237682,0.000683216
2335.735442,0.998725972,0.000683192
2335.735673,1.004805953,0.000689755
2335.735905,0.998325459,0.000683249
2335.736136,1.00001626,0.000683968
2335.736368,0.998927908,0.000683544
2335.736599,0.999203274,0.0006835
2335.736831,0.999940626,0.00068332
2335.737062,0.999147676,0.000683094
2335.737294,0.999087148,0.000683311
2335.737525,1.00076557,0.00068342
2335.737757,0.999049698,0.000683192
2335.737988,0.999082218,0.000683064
2335.73822,1.0001434,0.000683281
2335.738451,0.9993986,0.000683373
2335.738683,0.999671344,0.000683332
2335.738914,0.998388085,0.000683227
2335.739146,0.999346674,0.000682955
2335.739377,0.998910284,0.000683698
2335.739609,0.998803495,0.000683209
2335.73984,0.998459418,0.000683112
2335.740072,0.998525191,0.000683301
2335.740303,0.999404475,0.000683398
2335.740535,0.997873963,0.000683112
2335.740766,0.999657812,0.000683305
2335.740998,0.999078966,0.000683107
2335.741229,0.998504735,0.000682892
2335.741461,0.999846215,0.000683397
2335.741692,0.999674911,0.000683449
2335.741924,0.998035302,0.000682817
2335.742155,0.999572317,0.000683547
2335.742386,0.997896517,0.000682916
2335.742618,0.998412003,0.000683224
2335.742849,0.999182294,0.000683102
2335.743081,0.997593667,0.000683181
2335.743312,0.999314574,0.000683431
2335.743544,0.999476122,0.000683283
2335.743775,0.99879804,0.000683321
2335.744007,1.000214104,0.000683276
2335.744238,0.998868114,0.000683349
2335.74447,0.998994625,0.000683181
2335.744701,0.997106819,0.000682792
2335.744933,0.998591489,0.000683299
2335.745164,0.999721172,0.000683455
2335.745396,0.999179147,0.000683048
2335.745627,0.999332722,0.000683427
2335.745859,0.999695366,0.000684015
2335.74609,0.999538958,0.000683552
2335.746322,0.999155754,0.000682931
2335.746553,0.997454987,0.000682665
2335.746785,1.000786551,0.000684083
2335.747016,0.999985733,0.000683695
2335.747248,0.999558155,0.000683316
2335.747479,0.998332697,0.000683366
2335.747711,0.998405394,0.000682625
2335.747942,0.998106844,0.000682436
2335.748174,0.999315833,0.000683309
2335.748405,0.998030791,0.000683108
2335.748637,0.999466471,0.000683216
2335.748868,0.999194043,0.0006837
2335.7491,0.999853243,0.000683944
2335.749331,1.000009231,0.000683298
2335.749563,0.998754611,0.000683387
2335.749794,0.998791431,0.000683472
2335.750026,0.999901078,0.000683464
2335.750257,1.000445097,0.00068328
2335.750489,0.998581313,0.000682517
2335.75072,0.999699248,0.000683438
2335.750951,0.998711916,0.000683538
2335.751183,1.000139729,0.000683202
2335.751414,0.998753037,0.000683342
2335.751646,0.99971855,0.000683521
2335.751877,0.999067217,0.000683421
2335.752109,1.000286591,0.000683459
2335.75234,0.999666204,0.000683499
2335.752572,0.999573051,0.000683583
2335.752803,0.999495844,0.000683559
2335.753035,1.000684901,0.000683919
2335.753266,1.003425241,0.000685449
2335.753498,0.998314864,0.000683109
2335.753729,0.998382735,0.000682853
2335.753961,0.998997457,0.000683099
2335.754192,0.999084106,0.000682816
2335.754424,0.999603263,0.000683556
2335.754655,0.997944772,0.000683199
2335.754887,0.998329026,0.00068285
2335.755118,0.998969868,0.000683329
2335.75535,0.999444652,0.000683562
2335.755581,1.000512129,0.000683793
2335.755813,0.999863733,0.000683267
2335.756044,0.998166009,0.00068297
2335.756276,0.998503791,0.000683184
2335.756507,0.999123549,0.000683438
2335.756739,0.99932989,0.000683198
2335.75697,0.999358738,0.00068335
2335.757202,0.998874618,0.000683092
2335.757433,0.998665444,0.000683143
2335.757665,0.999287719,0.00068321
2335.757896,0.999753482,0.000683596
2335.758128,0.998608588,0.000683069
2335.758359,0.998424066,0.000683091
2335.758591,0.998900423,0.00068352
2335.758822,0.999431329,0.000683402
2335.759054,0.999352339,0.000683642
2335.759285,0.998152476,0.000682844
2335.759516,0.998757338,0.000683265
2335.759748,0.998794473,0.000683669
2335.759979,0.999959403,0.00068329
2335.760211,0.998313815,0.000683192
2335.760442,0.999881881,0.00068346
2335.760674,0.998652017,0.000683271
2335.760905,0.999672078,0.000683298
2335.761137,1.000117804,0.000683533
2335.761368,0.998479139,0.000682577
2335.7616,0.998246993,0.000683329
2335.761831,0.998503372,0.000683171
2335.762063,0.999282999,0.000683111
2335.762294,0.999127955,0.000683406
2335.762526,0.999287824,0.000683582
2335.762757,0.998793529,0.000683069
2335.762989,0.999821458,0.000682972
2335.76322,0.998698488,0.000683388
2335.763452,1.000352364,0.000683768
2335.763683,0.999229919,0.000683192
2335.763915,0.997747242,0.000682946
2335.764146,0.99881902,0.000683656
2335.764378,0.999704598,0.000683102
2335.764609,0.99998416,0.000683617
2335.764841,0.99910645,0.000683429
2335.765072,0.998486692,0.000683379
2335.765304,1.001179197,0.000684241
2335.765535,0.999530461,0.000683456
2335.765767,0.999026305,0.000683162
2335.765998,0.999342688,0.000683527
2335.76623,0.999099212,0.000682885
2335.766461,0.99782938,0.000682932
2335.766693,1.000305578,0.000683681
2335.766924,0.998884688,0.000682991
2335.767156,1.000571713,0.000683708
2335.767387,0.998039498,0.00068305
2335.767619,1.000303375,0.000683686
2335.76785,0.99944119,0.000683204
2335.768081,0.999719703,0.000683686
2335.768313,0.99981873,0.000683911
2335.768544,0.998717161,0.000683205
2335.768776,0.99956403,0.000683176
2335.769007,0.998119642,0.000683131
2335.769239,0.999636202,0.000683921
2335.76947,1.004465758,0.000684484
2335.769702,0.999433532,0.000684091
2335.769933,0.999479899,0.000683159
2335.770165,0.998209333,0.000683142
2335.770396,0.998778528,0.000683196
2335.770628,0.997610871,0.000683195
2335.770859,0.99945745,0.000683193
2335.771091,0.997907112,0.000682974
2335.771322,0.999905379,0.000683763
2335.771554,1.000262463,0.000683985
2335.771785,1.000293619,0.000683949
2335.772017,0.998363433,0.000683126
2335.772248,0.999385488,0.000683249
2335.77248,0.999974719,0.000683603
2335.772711,1.000267079,0.000683508
2335.772943,0.998658311,0.000683243
2335.773174,1.000969709,0.000683653
2335.773406,0.998563795,0.000683233
2335.773637,0.999400069,0.000683083
2335.773869,0.998604602,0.000682956
2335.7741,1.00016438,0.00068389
2335.774332,0.998518582,0.000683032
2335.774563,1.000052556,0.000684072
2335.774795,1.000295193,0.000683383
2335.775026,0.998750834,0.000683129
2335.775258,0.998208809,0.00068312
2335.775489,0.999395768,0.000683777
2335.775721,0.999819465,0.000683867
2335.775952,0.997619787,0.000682625
2335.776184,0.999257508,0.000683201
2335.776415,1.000149484,0.000683299
2335.776646,0.998277729,0.000683161
2335.776878,1.000505835,0.000683653
2335.777109,1.000089901,0.000683787
2335.777341,0.999401852,0.000683411
2335.777572,0.99951053,0.000683596
2335.777804,0.99971855,0.00068395
2335.778035,0.99936157,0.000683098
2335.778267,1.000247148,0.000683402
2335.778498,0.997970053,0.000682874
2335.77873,0.999282579,0.000683272
2335.778961,0.999142221,0.00068373
2335.779193,0.998618344,0.0006841
2335.779424,0.999186804,0.000683594
2335.779656,1.000218929,0.00068346
2335.779887,0.999073616,0.00068323
2335.780119,0.998895283,0.000682934
2335.78035,0.999216596,0.000683402
2335.780582,0.999406678,0.000683856
2335.780813,0.999740579,0.000683486
2335.781045,1.000946001,0.00068344
2335.781276,0.99831885,0.000683128
2335.781508,0.998560123,0.000683402
2335.781739,1.00007406,0.000683571
2335.781971,0.998883639,0.000683615
2335.782202,0.998856889,0.00068323
2335.782434,0.998916473,0.000683549
2335.782665,0.999472136,0.000682994
2335.782897,0.999033438,0.000683311
2335.783128,0.998175765,0.000683146
2335.78336,1.000218719,0.000683564
2335.783591,0.999642391,0.000683869
2335.783823,1.000192074,0.000683376
2335.784054,1.000251239,0.000683865
2335.784286,0.998416408,0.000683161
2335.784517,0.999044034,0.000683335
2335.784749,0.99881923,0.000683086
2335.78498,0.999271565,0.000683628
2335.785211,0.999777714,0.00068346
2335.785443,0.998625057,0.000683046
2335.785674,0.998594111,0.000683159
2335.785906,0.998431934,0.000682996
2335.786137,0.999091344,0.000682967
2335.786369,0.999218589,0.000683685
2335.7866,0.999721592,0.000683261
2335.786832,1.00054748,0.000683623
2335.787063,0.999934122,0.000683562
2335.787295,0.999544308,0.000683782
